Passio SS Vincentiae et Margaretae,"London, BL, Add. 11880"
Martyrdom of Peter and Paul,"London, BL, Add. 11880"
Passio B Machabeorum,"London, BL, Add. 11880"
Passio S Quintini,"London, BL, Add. 11880"
Passio SS Mauricii et soc.,"London, BL, Add. 11880"
Passio S Marinae,"London, BL, Add. 11880"
Passio S Scilitani,"London, BL, Add. 11880"
"Honorius, Speculum ecclesiae","Erlangen, UB 281"
Sermons,"Erlangen, UB 281"
Gospel of Pseudo-Matthew,"Erlangen, UB 281"
Dormition of Mary,"Erlangen, UB 281"
Sermons,"Erlangen, UB 281"
Verses,"Erlangen, UB 281"
Gospel of Nicodemus,"Munich, BSB, Clm 2625"
Verses,"Munich, BSB, Clm 2625"
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 2625"
Fifteen Signs,"Munich, BSB, Clm 2625"
Sunday Letter,"Munich, BSB, Clm 2625"
Transitus of Mary (Ps-Melito),"Munich, BSB, Clm 2625"
Apocalypse of Paul,"Munich, BSB, Clm 2625"
"Hugo of St Victor, Chronicon","Fulda, Hessische LB, B.3"
"Honorius, De imagine mundi","Fulda, Hessische LB, B.3"
Life of Adam & Eve,"Fulda, Hessische LB, B.3"
Gospel of Pseudo-Matthew,"Fulda, Hessische LB, B.3"
"Ps-Methodius, Revelations","Fulda, Hessische LB, B.3"
"Peter Damian, De novissimis et Antichristo","Fulda, Hessische LB, B.3"
"Ps-Bede, De VII mundi miraculis","Fulda, Hessische LB, B.3"
Letter of Prester John,"Fulda, Hessische LB, B.3"
"Fulgentius, Mitologiarum","Fulda, Hessische LB, B.3"
"Martin of Opava, Chronicon pontificum et imperatorum","Paris, BNF, lat. 4970"
Gospel of Pseudo-Matthew,"Paris, BNF, lat. 4970"
De vita et doctrina Mahumetis,"Paris, BNF, lat. 4970"
Gospel of Matthew,"Munich, BSB, Clm 22353"
Gospel of Mark,"Munich, BSB, Clm 22353"
Gospel of Luke,"Munich, BSB, Clm 22353"
Gospel of John,"Munich, BSB, Clm 22353"
Gospel of Nicodemus,"Munich, BSB, Clm 22353"
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 22353"
"Berthold Teuto, Compilatio de passione Christi","Munich, BSB, Clm 22353"
"Isidore, Epistola ad Orosium","Munich, BSB, Clm 22353"
"Gregory the Great, Dialogues","Munich, BSB, Clm 22353"
Oculus sacerdotis,"Munich, BSB, Clm 22353"
Vita SS Syri et Niuentii,"Einsiedeln, Stiftsbibliothek 250"
Passio S Eullalie,"Einsiedeln, Stiftsbibliothek 250"
Passio S Valenti,"Einsiedeln, Stiftsbibliothek 250"
Passio SS Mariae et Marthae et Valentini,"Einsiedeln, Stiftsbibliothek 250"
Passio S Iulianae,"Einsiedeln, Stiftsbibliothek 250"
Vita S Walpurgae,"Einsiedeln, Stiftsbibliothek 250"
Passio S Magrae,"Einsiedeln, Stiftsbibliothek 250"
Passio SS Perpetuae et Felicitatis,"Einsiedeln, Stiftsbibliothek 250"
Passio SS Quadragina Militum,"Einsiedeln, Stiftsbibliothek 250"
Passio S Gertrudis,"Einsiedeln, Stiftsbibliothek 250"
Passio S Gertrudis,"Einsiedeln, Stiftsbibliothek 250"
Passio S Pimenii,"Einsiedeln, Stiftsbibliothek 250"
Vita S Leonis,"Einsiedeln, Stiftsbibliothek 250"
Passio Drutperti Heremite,"Einsiedeln, Stiftsbibliothek 250"
Vita SS Alexandri et Athanasii,"Einsiedeln, Stiftsbibliothek 250"
Vita S Iuuenalis,"Einsiedeln, Stiftsbibliothek 250"
Passio S Quiriaci,"Einsiedeln, Stiftsbibliothek 250"
"Passio SS Virginum Fideo, Spei, et Caritatis","Einsiedeln, Stiftsbibliothek 250"
Passio SS Septem fratrum filiorum S Felicitatis,"Einsiedeln, Stiftsbibliothek 250"
Translatio S Alexandri,"Einsiedeln, Stiftsbibliothek 250"
Vita S Arbogasti,"Einsiedeln, Stiftsbibliothek 250"
Vita S Abrahem,"Einsiedeln, Stiftsbibliothek 250"
Penetentia S Mariae neptis,"Einsiedeln, Stiftsbibliothek 250"
Passio S Felicis,"Einsiedeln, Stiftsbibliothek 250"
De Puero aseam Maria Liberato,"Einsiedeln, Stiftsbibliothek 250"
Gospel of Pseudo-Matthew,"Einsiedeln, Stiftsbibliothek 250"
Transitus of Mary (Ps-Melito),"Einsiedeln, Stiftsbibliothek 250"
Gospel of Nicodemus,"Einsiedeln, Stiftsbibliothek 250"
Letter of Herod to Pilate,"Einsiedeln, Stiftsbibliothek 250"
De erroribus Origenis,"Einsiedeln, Stiftsbibliothek 250"
"Jerome, Epistula ad Desiderium De XII lectoribus","Einsiedeln, Stiftsbibliothek 250"
De Antichristo,"Einsiedeln, Stiftsbibliothek 250"
Fifteen Signs,"Einsiedeln, Stiftsbibliothek 250"
Gospel of Pseudo-Matthew,"Einsiedeln, Stiftsbibliothek 370, frag. 12"
Gospel of Pseudo-Matthew,"Stuttgart, WLB, Cod. theol. phil. 8° 57"
Transitus of Mary (Ps-Melito),"Stuttgart, WLB, Cod. theol. phil. 8° 57"
Gospel of Nicodemus,"Stuttgart, WLB, Cod. theol. phil. 8° 57"
Legend of Veronica,"Stuttgart, WLB, Cod. theol. phil. 8° 57"
Letter of Herod to Pilate,"Stuttgart, WLB, Cod. theol. phil. 8° 57"
De erroribus Origenis,"Stuttgart, WLB, Cod. theol. phil. 8° 57"
"Jerome, Epistula ad Desiderium De XII lectoribus","Stuttgart, WLB, Cod. theol. phil. 8° 57"
Navigatio S Brendani,"Stuttgart, WLB, Cod. theol. phil. 8° 57"
"Jacques Palladini, Consolatio peccatorum","Colmar, BM 81"
"Gregory the Great, Homiliae in euangelia","Colmar, BM 81"
Gospel of Pseudo-Matthew,"Colmar, BM 81"
Transitus of Mary (Ps-Melito),"Colmar, BM 81"
"Maximus of Turin, Sermons","Colmar, BM 81"
"Leo, Sermons","Colmar, BM 81"
"Jean of Fribourg, De eucharistia","Colmar, BM 81"
"Hugh of Strasbourg, Compendium theologicae veritatis","Colmar, BM 81"
"Jacobus de Voragine, Golden Legend","Innsbruck, UB 342"
Gospel of Pseudo-Matthew,"Innsbruck, UB 342"
Gospel of Nicodemus,"Innsbruck, UB 342"
Gospel of Pseudo-Matthew,"Budapest, SBN, Clmae 316"
Expositio super missam,"Budapest, SBN, Clmae 316"
"Hrabanus Maurus, De institutione clericorum","Budapest, SBN, Clmae 316"
Homiliary,"Munich, BSB, Clm 15913"
Sermons,"Munich, BSB, Clm 15913"
Sermo de assumptione S Mariae virginis,"Munich, BSB, Clm 15913"
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 15913"
"Seneca, De beneficiis","Vienna, ONB, 289"
"Hildebert of Tours, Epitaphium Senecae","Vienna, ONB, 289"
De ordine legendorum in ecclesia,"Vienna, ONB, 289"
Actus S Sylvestri,"Vienna, ONB, 289"
Gospel of Pseudo-Matthew,"Vienna, ONB, 289"
Life of Mary Magdalene,"Vienna, ONB, 289"
Vita S Henrici,"Vienna, ONB, 289"
Translatio S Hermetis Salisburgum,"Vienna, ONB, 289"
Translatio S Martini Turonensis Salisburgum,"Vienna, ONB, 289"
Collectio de tempore et de translatione B Ruodberti,"Vienna, ONB, 289"
"Hildegard of Bingen, Visio","Vienna, ONB, 289"
Waltharius,"Vienna, ONB, 289"
Vita Conradi I,"Vienna, ONB, 289"
"Honorius, Elucidarium","Vorau, Stiftsbibliothek 374"
Disceptatio haeretici et christiani,"Vorau, Stiftsbibliothek 374"
"Bernard, Sermons","Vorau, Stiftsbibliothek 374"
Gospel of Pseudo-Matthew,"Vorau, Stiftsbibliothek 374"
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 19105"
Infancy Gospel of Thomas,"Munich, BSB, Clm 19105"
Nativity of Mary,"Munich, BSB, Clm 19105"
Dormition of Mary,"Munich, BSB, Clm 19105"
Gospel of Nicodemus,"Munich, BSB, Clm 19105"
Passio de septem dormientibus,"Munich, BSB, Clm 19105"
Theological Excerpts,"Wolfenbuttel, HAB, Helmst. 672"
Liber Quare,"Wolfenbuttel, HAB, Helmst. 672"
De missa,"Wolfenbuttel, HAB, Helmst. 672"
Fifteen Signs,"Wolfenbuttel, HAB, Helmst. 672"
Interpretatio quorundam locorum sacre scripture,"Wolfenbuttel, HAB, Helmst. 672"
De libro Quare,"Wolfenbuttel, HAB, Helmst. 672"
Admonitio Adae ad filium Seth,"Wolfenbuttel, HAB, Helmst. 672"
Gospel of Pseudo-Matthew,"Wolfenbuttel, HAB, Helmst. 672"
De loco scripture,"Wolfenbuttel, HAB, Helmst. 672"
De filiis XII Israelis vel benedictio eorum,"Wolfenbuttel, HAB, Helmst. 672"
Interpretationes locorum biblicorum,"Wolfenbuttel, HAB, Helmst. 672"
Sententiae,"Wolfenbuttel, HAB, Helmst. 672"
Notes for Sermons,"Wolfenbuttel, HAB, Helmst. 672"
De ordine servitii ecclesiastici,"Wolfenbuttel, HAB, Helmst. 672"
"Ps-Rufinus, Historia monachorum","Munich, BSB, Clm 19544"
De conflictu uitiorum et uirtutum,"Munich, BSB, Clm 19544"
"Alan of Lille, Anticlaudianus","Munich, BSB, Clm 19544"
"Nicholas Gwar, De superstitionibus","Munich, BSB, Clm 19544"
Stella clericum,"Munich, BSB, Clm 19544"
"Dominicus de Caprianus, De arte moriendi","Munich, BSB, Clm 19544"
Tractatus de diuina prouidentia,"Munich, BSB, Clm 19544"
Contra Iudaeos,"Munich, BSB, Clm 19544"
Miracles of the Virgin,"Munich, BSB, Clm 19544"
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 19544"
Gospel of Nicodemus,"Munich, BSB, Clm 19544"
De natiuitate Constantini imperatoris,"Munich, BSB, Clm 19544"
Pater Noster,"Munich, BSB, Clm 19544"
Ave Maria exposita,"Munich, BSB, Clm 19544"
De die dominica et de horis canonicis,"Munich, BSB, Clm 19544"
Gesta et acta venerandissimorum trium Magorum,"Munich, BSB, Clm 19544"
Gospel of Nicodemus,"Munich, BSB, Clm 4620"
Gospel of Pseudo-Matthew,"Munich, BSB, Clm 4620"
Miracles of the Virgin,"Munich, BSB, Clm 4620"
Miracles of the Virgin,"Graz, UB 713"
Passiones SS Crisanti,"Graz, UB 713"
"Gregory of Tours, Miracula Andreae apostoli","Graz, UB 713"
Martyrdom of Andrew,"Graz, UB 713"
Passio S Longini,"Graz, UB 713"
Passio S Cassiani,"Graz, UB 713"
Vita S Nicolai,"Graz, UB 713"
Miracles of the Virgin,"Graz, UB 713"
Martyrdom of Thomas,"Graz, UB 713"
Acts of John,"Graz, UB 713"
Vita S Silvestri,"Graz, UB 713"
Passio S Felicis,"Graz, UB 713"
Passio S Marcelli,"Graz, UB 713"
Passio S Sebastiani,"Graz, UB 713"
Passio S Agnetis,"Graz, UB 713"
Passio S Vincentii,"Graz, UB 713"
Passio S Mauri,"Graz, UB 713"
Passio S Blasii,"Graz, UB 713"
Passio S Agathae,"Graz, UB 713"
Passio S Dorotheae,"Graz, UB 713"
Passio S Valentini,"Graz, UB 713"
Passio S Iulianae,"Graz, UB 713"
Martyrdom of Matthew,"Graz, UB 713"
Passio SS Quadragina Militum,"Graz, UB 713"
Vita S Gregorii,"Graz, UB 713"
Passio S Hellari,"Graz, UB 713"
Passio S Pontiani,"Graz, UB 713"
"Passio SS Tyburcii, Valeriani, et Maximi","Graz, UB 713"
Passio S Georgii,"Graz, UB 713"
Martyrdom of Mark,"Graz, UB 713"
Passio S Vitalis,"Graz, UB 713"
Martyrdom of James the Less,"Graz, UB 713"
Martyrdom of Philip,"Graz, UB 713"
Invention of the Cross,"Graz, UB 713"
"Passio SS Alexandri, Eventii, et Theodoli","Graz, UB 713"
Passio S Floriani,"Graz, UB 713"
Passio SS Gordiani et Epimachi,"Graz, UB 713"
Passio S Pancratii,"Graz, UB 713"
Passio SS Nerei et Achilei,"Graz, UB 713"
Passio Domitillae,"Graz, UB 713"
Passio Caesarii,"Graz, UB 713"
Passio Geminorum,"Graz, UB 713"
"Cuthbert, Epistula de transitu venerabilis Bede","Graz, UB 713"
Passio SS Marcellini et Petri,"Graz, UB 713"
Passio SS Primi et Feliciani,"Graz, UB 713"
"Passio SS Viti, Modesti, et Crescentiae","Graz, UB 713"
Passio SS Gervasii et Prothasii,"Graz, UB 713"
Passio SS Iohannis et Pauli,"Graz, UB 713"
Passio de septem dormientibus,"Graz, UB 713"
Martyrdom of Peter and Paul,"Graz, UB 713"
Passio SS Processi et Martiniani,"Graz, UB 713"
Passio S Felicitatis cum VII filiis,"Graz, UB 713"
Passio S Margaretae,"Graz, UB 713"
Passio S Hermachore,"Graz, UB 713"
Passio S Luxorii,"Graz, UB 713"
Passio S Foce,"Graz, UB 713"
Vita S Alexi,"Graz, UB 713"
Passio S Praxedis,"Graz, UB 713"
Passio S Apollinaris,"Graz, UB 713"
Passio S Christinae,"Graz, UB 713"
Martyrdom of James the Great,"Graz, UB 713"
Passio S Christophori,"Graz, UB 713"
Passio S Pantaleonis,"Graz, UB 713"
Passio S Felicis,"Graz, UB 713"
Passio SS Simplicii Faustini et Beatricis,"Graz, UB 713"
Passio SS Abdon et Sennen,"Graz, UB 713"
Passio S Stephani protomartyris,"Graz, UB 713"
Translatio S Stephani protomartyris,"Graz, UB 713"
De S Oswaldo,"Graz, UB 713"
Passio S Sixti,"Graz, UB 713"
Passio S Donati,"Graz, UB 713"
Passio S Quiriaci,"Graz, UB 713"
Passio SS Firmi et Rustici,"Graz, UB 713"
Passio S Laurentii,"Graz, UB 713"
Passio S Eupli,"Graz, UB 713"
Passio S Hippolyti,"Graz, UB 713"
Passio S Agapiti,"Graz, UB 713"
Martyrdom of Bartholomew,"Graz, UB 713"
Passio S Genesii,"Graz, UB 713"
Passio S Pelagii,"Graz, UB 713"
Martyrdom of John the Baptist,"Graz, UB 713"
Passio S Sabinae,"Graz, UB 713"
Revelation of the Head of John the Baptist,"Graz, UB 713"
Passio SS Felicis et Audacti,"Graz, UB 713"
Vita S Egidii confessoris,"Graz, UB 713"
Miracles of the Virgin,"Graz, UB 713"
Passio S Adriani,"Graz, UB 713"
"Passio SS Christi, Gorgonii, et Dorothei","Graz, UB 713"
Passio S Iacincti,"Graz, UB 713"
"Passio SS Proti, Iacincti, et Eugeniae","Graz, UB 713"
Passio SS Felicis et Regulae,"Graz, UB 713"
Exaltation of the Cross,"Graz, UB 713"
Passio S Cornelii,"Graz, UB 713"
Passio S Cypriani,"Graz, UB 713"
Passio SS Lucie et Geminiani,"Graz, UB 713"
Passio S Euphemiae,"Graz, UB 713"
Passio S Lamberti,"Graz, UB 713"
Martyrdom of Matthew,"Graz, UB 713"
Passio S Mauricii et soc.,"Graz, UB 713"
"Passio SS Dionysii, Rustici, et Eleutherii","Graz, UB 713"
Hymns,"Graz, UB 713"
Passio S Cholomanni,"Graz, UB 713"
De vita et virtutibus S Amandi,"Graz, UB 713"
De S Tatheo,"Graz, UB 713"
Martyrdom of Simon and Jude,"Graz, UB 713"
Passio S Iusti,"Graz, UB 713"
Vita S Leonhardi,"Graz, UB 713"
Passio S Theodori,"Graz, UB 713"
"Sulpicius Severus, Vita S Martini","Graz, UB 713"
Vita S Savini,"Graz, UB 713"
Passio S Clementis,"Graz, UB 713"
Passio S Chrisogoni,"Graz, UB 713"
Passio S Katerine,"Graz, UB 713"
Passio S Policarpi cum XII martyribus,"Graz, UB 713"
Passio S Phileae,"Graz, UB 713"
Passio S Sabini espiscopi,"Graz, UB 713"
Passio S Concordi,"Graz, UB 713"
Passio S Saturnini,"Graz, UB 713"
Sermo de assumptione S Mariae virginis,"Graz, UB 713"
Sermo de assumptione S Mariae virginis,"Graz, UB 713"
Life of Mary Magdalene,"Graz, UB 713"
Vita S Marthae,"Graz, UB 713"
Gospel of Pseudo-Matthew,"Graz, UB 713"
Passio SS virginum undecimilium,"Graz, UB 713"
Relatio de conversione S Afrae,"Graz, UB 713"
Passio ipsius martyris et ancillarum eius,"Graz, UB 713"
Miracles of the Virgin,"Graz, UB 713"
"Elisabeth of Schönau, Liber viarum Dei","Graz, UB 713"
Medella anime,"Graz, UB 851"
Summa viciorum,"Graz, UB 851"
Tractatus ad sanandum peccatricis anime vulnera,"Graz, UB 851"
Tractatus curialis de VII criminalibus peccatis,"Graz, UB 851"
De modo serviendi ad aram nota hos versus,"Graz, UB 851"
Quaestio,"Graz, UB 851"
"Innocent, Summa penitenciali","Graz, UB 851"
"Thomas Aquinas, Scriptum super libros Sententiarium","Graz, UB 851"
Sermo de dedicacione,"Graz, UB 851"
Miracles of the Virgin,"Graz, UB 851"
"John Chrysostom, Sermons","Graz, UB 851"
Sermons,"Graz, UB 851"
"Collecta bona, De virginitate","Graz, UB 851"
De confessione,"Graz, UB 851"
Sermo de S Iohanne Baptiste,"Graz, UB 851"
Item daz milcz geit den menschen magnigen leibssichtum,"Graz, UB 851"
De sacrificio missae,"Graz, UB 851"
De S Hermachora,"Graz, UB 851"
De S Oswaldo,"Graz, UB 851"
"Ps-Bonaventure, Stimulus consciencie fratris","Graz, UB 851"
Passio S Margaretae,"Graz, UB 851"
Passio S Floriani,"Graz, UB 851"
Sermo de corpore Christi,"Graz, UB 851"
Sententiae,"Graz, UB 851"
Collectanea de virtutibus et vitiis,"Graz, UB 851"
Indulgencie ecclesiarum Rome,"Graz, UB 851"
Notabilia VII mortalium peccatorum cum filiabus,"Graz, UB 851"
"Jan Hus, De corpore Christi","Graz, UB 851"
Excerpta ex libro spiritualis gracie,"Graz, UB 851"
"John of Sacrobosco, De sphaera","Graz, UB 851"
"Augustine, Sermons","Graz, UB 851"
"Petrus de Pennis, Liber contra Iudaeos nomine","Graz, UB 851"
"Ps-Augustine, Sermons","Graz, UB 851"
Gospel of Pseudo-Matthew,"Graz, UB 851"
Life of Mary Magdalene,"Graz, UB 851"
Vita S Marthae sororis B Mariae Magdalene,"Graz, UB 851"
Vita S Marthae sororis B Mariae Magdalene,"Graz, UB 851"
Sententiae,"Graz, UB 851"
Sermo de dedicacione,"Graz, UB 851"
Passio S Georgii,"Berlin, SB, PK, Theol. lat. qu. 256"
Vita S Augustini,"Berlin, SB, PK, Theol. lat. qu. 256"
"Petrus Ferrandi, Legenda S Dominici","Berlin, SB, PK, Theol. lat. qu. 256"
Vita S Antonii,"Berlin, SB, PK, Theol. lat. qu. 256"
"Thomas of Celano, Vita secunda S Francisci","Berlin, SB, PK, Theol. lat. qu. 256"
"Passio SS Euphemiae, Dorotheae, Theclae, et Erasmae","Berlin, SB, PK, Theol. lat. qu. 256"
Passio S Desiderii,"Berlin, SB, PK, Theol. lat. qu. 256"
Passio S Pantaleonis,"Berlin, SB, PK, Theol. lat. qu. 256"
Passio SS Cyrici et Iulittae,"Berlin, SB, PK, Theol. lat. qu. 256"
Passio S Iacobi intercisi,"Berlin, SB, PK, Theol. lat. qu. 256"
Passio S Acacii primicerii et soc.,"Berlin, SB, PK, Theol. lat. qu. 256"
Gospel of Pseudo-Matthew,"Berlin, SB, PK, Theol. lat. qu. 256"
Vita S Alexi,"Berlin, SB, PK, Theol. lat. qu. 256"
Planctus Mariae,"Berlin, SB, PK, Theol. lat. qu. 256"
Passio S Christinae,"Berlin, SB, PK, Theol. lat. qu. 256"
"Ps-Dioonysius, Epistola ad Timotheum de passione Petri et Pauli","Berlin, SB, PK, Theol. lat. qu. 256"
Hymns,"Berlin, SB, PK, Theol. lat. qu. 256"
Gospel of Nicodemus,"Stams, Stiftsbibliothek 19"
Gospel of Pseudo-Matthew,"Stams, Stiftsbibliothek 19"
Miracles of the Virgin,"Stams, Stiftsbibliothek 19"
Relatio de S Theophilo,"Stams, Stiftsbibliothek 19"
Visio Tnugdali,"Stams, Stiftsbibliothek 19"
Visio Wettini,"Stams, Stiftsbibliothek 19"
De S Gewoldo,"Stams, Stiftsbibliothek 19"
"Elisabeth of Schönau, Liber viarum Dei","Stams, Stiftsbibliothek 19"
Narratio de monacho quodam,"Stams, Stiftsbibliothek 19"
Miracles,"Stams, Stiftsbibliothek 19"
Gospel of Pseudo-Matthew,"Paris, Bibl. Sainte-Genevieve 3014"
Infancy Gospel of Thomas,"Paris, Bibl. Sainte-Genevieve 3014"
Admonitio Adae ad filium Seth,"Paris, Bibl. Sainte-Genevieve 3014"
Dialogue of the Savior with Mary,"Paris, Bibl. Sainte-Genevieve 3014"
Passio Domini nostri Iesu,"Paris, Bibl. Sainte-Genevieve 3014"
Historia Tyti et Vespasiani de Ierusalem,"Paris, Bibl. Sainte-Genevieve 3014"
Dormition of Mary,"Paris, Bibl. Sainte-Genevieve 3014"
"John Chrysostom, Sermons","Paris, Bibl. Sainte-Genevieve 3014"
Life of Mary Magdalene,"Engelberg, Stiftsbibliothek 2"
Passio S Apollinaris,"Engelberg, Stiftsbibliothek 2"
Martyrdom of James the Great,"Engelberg, Stiftsbibliothek 2"
Passio S Christophori,"Engelberg, Stiftsbibliothek 2"
Passio S Pantaleonis,"Engelberg, Stiftsbibliothek 2"
Passio S Felicis,"Engelberg, Stiftsbibliothek 2"
Passio SS Simplicii Faustini et Beatricis,"Engelberg, Stiftsbibliothek 2"
Passio SS Abdon et Sennen,"Engelberg, Stiftsbibliothek 2"
Vita S Germani,"Engelberg, Stiftsbibliothek 2"
Passio S Stephani protomartyris,"Engelberg, Stiftsbibliothek 2"
Revelatione S Stephani protomartyris,"Engelberg, Stiftsbibliothek 2"
Revelatione S Stephani protomartyris,"Engelberg, Stiftsbibliothek 2"
"Passio SS Syxti, Felicissimi, et Agapiti","Engelberg, Stiftsbibliothek 2"
Conversio S Afrae,"Engelberg, Stiftsbibliothek 2"
Passio S Afrae,"Engelberg, Stiftsbibliothek 2"
Conversio S Faltonis Piniani et Aniciae Lucinae,"Engelberg, Stiftsbibliothek 2"
Passio S Laurentii,"Engelberg, Stiftsbibliothek 2"
Passio S Hippolyti,"Engelberg, Stiftsbibliothek 2"
Vita S Eusebii,"Engelberg, Stiftsbibliothek 2"
Passio S Agapiti,"Engelberg, Stiftsbibliothek 2"
Vita B Bertolfi,"Engelberg, Stiftsbibliothek 2"
Passio S Timothei,"Engelberg, Stiftsbibliothek 2"
Passio S Symphoriani,"Engelberg, Stiftsbibliothek 2"
Martyrdom of Bartholomew,"Engelberg, Stiftsbibliothek 2"
Passio S Alexandri,"Engelberg, Stiftsbibliothek 2"
Passio S Pelagii,"Engelberg, Stiftsbibliothek 2"
Passio S Iuliani,"Engelberg, Stiftsbibliothek 2"
"Possidius, Vita S Augustini","Engelberg, Stiftsbibliothek 2"
"Possidius, Vita S Augustini","Engelberg, Stiftsbibliothek 2"
Vita B Verenae,"Engelberg, Stiftsbibliothek 2"
Vita S Aegidii,"Engelberg, Stiftsbibliothek 2"
Vita S Remacli,"Engelberg, Stiftsbibliothek 2"
Miracula S Remacli,"Engelberg, Stiftsbibliothek 2"
Vita S Mauri,"Engelberg, Stiftsbibliothek 2"
Vita S Magni,"Engelberg, Stiftsbibliothek 2"
Gospel of Pseudo-Matthew,"Engelberg, Stiftsbibliothek 2"
Passio S Adriani,"Engelberg, Stiftsbibliothek 2"
Passio S Eugeniae,"Engelberg, Stiftsbibliothek 2"
Passio SS Felicis et Regulae,"Engelberg, Stiftsbibliothek 2"
Exaltation of the Cross,"Engelberg, Stiftsbibliothek 2"
Passio S Cypriani,"Engelberg, Stiftsbibliothek 2"
Passio S Euphemiae,"Engelberg, Stiftsbibliothek 2"
Vita S Lamperti,"Engelberg, Stiftsbibliothek 2"
Martyrdom of Matthew,"Engelberg, Stiftsbibliothek 2"
Passio S Mauritii,"Engelberg, Stiftsbibliothek 2"
Passio SS Cosmae et Damiani,"Engelberg, Stiftsbibliothek 2"
"Bede, In festivitate S Michahelis","Engelberg, Stiftsbibliothek 2"
Passio SS Ursi et Victoris,"Engelberg, Stiftsbibliothek 2"
Vita S Hieronymi,"Engelberg, Stiftsbibliothek 2"
Vita S Remigii,"Engelberg, Stiftsbibliothek 2"
Vita S Leudegarii,"Engelberg, Stiftsbibliothek 2"
Passio S Fidis,"Engelberg, Stiftsbibliothek 2"
"Leo, Sermons","Engelberg, Stiftsbibliothek 2"
Passio S Dionysii,"Engelberg, Stiftsbibliothek 2"
Passio S Calixti,"Engelberg, Stiftsbibliothek 2"
Vita S Galli,"Engelberg, Stiftsbibliothek 2"
"Passio B Januarii, Sosii, Proculi, Euticetis, Acucii, Festi, et Desideri","Engelberg, Stiftsbibliothek 2"
Passio SS Crispini et Crispiani,"Engelberg, Stiftsbibliothek 2"
Martyrdom of Simon and Jude,"Engelberg, Stiftsbibliothek 2"
Passio S Quintini,"Engelberg, Stiftsbibliothek 2"
De inventione corporis S Quintini,"Engelberg, Stiftsbibliothek 2"
Passio S Caesarii,"Engelberg, Stiftsbibliothek 2"
Passio S Eustachii et soc.,"Engelberg, Stiftsbibliothek 2"
Vita S Pirminii,"Engelberg, Stiftsbibliothek 2"
Vita S Leonardi,"Engelberg, Stiftsbibliothek 2"
Vita S Willibrordi,"Engelberg, Stiftsbibliothek 2"
Passio S Theodori,"Engelberg, Stiftsbibliothek 2"
"Sulpicius Severus, Vita S Martini","Engelberg, Stiftsbibliothek 2"
Vita S Briccii,"Engelberg, Stiftsbibliothek 2"
Vita S Findani,"Engelberg, Stiftsbibliothek 2"
Vita S Othmari,"Engelberg, Stiftsbibliothek 2"
Relatio Ysonis,"Engelberg, Stiftsbibliothek 2"
Vita S Aniani,"Engelberg, Stiftsbibliothek 2"
Passio S Caeciliae,"Engelberg, Stiftsbibliothek 2"
Passio S Clementis,"Engelberg, Stiftsbibliothek 2"
Passio S Felicitatis,"Engelberg, Stiftsbibliothek 2"
Passio S Chrisogoni,"Engelberg, Stiftsbibliothek 2"
Passio S Saturnini,"Engelberg, Stiftsbibliothek 2"
Vita S Columbani,"Engelberg, Stiftsbibliothek 2"
"John Chrysostom, Sermons","Paris, BNF, lat. 1772"
Gospel of Pseudo-Matthew,"Paris, BNF, lat. 1772"
Infancy Gospel of Thomas,"Paris, BNF, lat. 1772"
"Augustine, Sermons","Paris, BNF, lat. 1772"
Trinubium Annae,"Paris, BNF, lat. 1772"
Miracula Hieronymi,"Ivrea, Biblioteca capitolare 104"
Miracles of the Virgin,"Ivrea, Biblioteca capitolare 104"
Saints' Lives,"Ivrea, Biblioteca capitolare 104"
Gospel of Pseudo-Matthew,"Ivrea, Biblioteca capitolare 104"
?,"Leiden, Bib. Rijks., Voss. lat. Q 28"
Gospel of Pseudo-Matthew,"Leiden, Bib. Rijks., Voss. lat. Q 28"
Gospel of Nicodemus,"Leiden, Bib. Rijks., Voss. lat. Q 28"
Transitus of Mary (Ps-Melito),"Leiden, Bib. Rijks., Voss. lat. Q 28"
Paenitentia Theophilii,"Leiden, Bib. Rijks., Voss. lat. Q 28"
"Ps-Anselm of Canterbury, Oratio ad B Mariam","Leiden, Bib. Rijks., Voss. lat. Q 28"
"Fulbert of Chartres, Sermons","Leiden, Bib. Rijks., Voss. lat. Q 28"
Vita Ildefonsii,"Leiden, Bib. Rijks., Voss. lat. Q 28"
Treatise on the Perpetual Virginity of Mary,"Leiden, Bib. Rijks., Voss. lat. Q 28"
"Ambrose Autpert, Sermons","Leiden, Bib. Rijks., Voss. lat. Q 28"
"Ps-Augustine, Libellus de assumptione B Mariae","Leiden, Bib. Rijks., Voss. lat. Q 28"
Sermo de assumptione S Mariae virginis,"Leiden, Bib. Rijks., Voss. lat. Q 28"
Sermo de assumptione S Mariae virginis,"Leiden, Bib. Rijks., Voss. lat. Q 28"
"Augustine, Ennarationes in Psalmos","Paris, BNF, lat. 2005"
Gospel of Pseudo-Matthew,"Paris, BNF, lat. 2005"
"Ps-Turpin, Historia Caroli Magni","Madrid, Biblioteca nacional 9783"
Gesta Alexandri Magni,"Madrid, Biblioteca nacional 9783"
